tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2014-01-28,1293,PILAR Nº 4,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,044,FIAT,726,UNO WAY 1.4 8V,1,Privado,Física,PILAR,BUENOS AIRES,Masculino,1976,PARAGUAY,100,06,221
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2004-12-01,1296,MAR DEL PLATA Nº 12,Buenos Aires,Protocolo 21,2004,05,SEDAN 5 PTAS,044,FIAT,592,UNO FIRE 1242 MPI 8V,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1955,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2006-11-22,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Buenos Aires,Protocolo 21,2006,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1988,ARGENTINA,100,02,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-14,2012-05-22,2016,CAPITAL FEDERAL Nº 016,Ciudad Autónoma de Buenos Aires,Importado,2012,22,SEDAN 3 PTAS,011,AUDI,204,A1 1.4T FSI,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,2004,ARGENTINA,100,02,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2018-08-27,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Buenos Aires,Nacional,2018,26,CHASIS CON CABINA,29,MERCEDES BENZ,GE,ATEGO 1721 48,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2000,No aplica,100,02,
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2016-10-14,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Importado,2016,01,SEDAN 2 PUERTAS,018,BMW,457,220I,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1988,ARGENTINA,100,02,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2008-02-04,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,2005,ARGENTINA,100,02,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2008-09-30,2055,CAPITAL FEDERAL Nº 055,Ciudad Autónoma de Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PUERTAS,055,HONDA,A95,FIT EX,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1991,ARGENTINA,100,02,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2012-01-13,2062,CAPITAL FEDERAL Nº 062,Ciudad Autónoma de Buenos Aires,Protocolo 21,2012,80,PICK-UP CABINA SIMPL,044,FIAT,700,STRADA WORKING 1.4,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1976,ARGENTINA,100,02,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2011-09-27,2065,CAPITAL FEDERAL Nº 065,Ciudad Autónoma de Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,53,VOLKSWAGEN,PD,SURAN 1.6L 5D 21A,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1996,ARGENTINA,100,02,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2014-07-07,2076,CAPITAL FEDERAL Nº 076,Ciudad Autónoma de Buenos Aires,Nacional,2014,20,PICK-UP,68,TOYOTA,78,HILUX 4X4 C/D DX PACK ELECTRICO 2.5 TDI,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2017,No aplica,100,02,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2017-08-31,2077,CAPITAL FEDERAL Nº 077,Ciudad Autónoma de Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,044,FIAT,848,MOBI 1.0 8V WAY,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1970,ARGENTINA,100,02,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2004-08-24,2080,CAPITAL FEDERAL Nº 080,Ciudad Autónoma de Buenos Aires,Protocolo 21,2004,02,SEDAN 4 PTAS,136,VOLKSWAGEN,337,SANTANA 2.0,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1983,ARGENTINA,100,02,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2014-06-30,2101,CAPITAL FEDERAL Nº 101,Ciudad Autónoma de Buenos Aires,Nacional,2014,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,VE,SURAN 1.6L 5D 717,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1973,ARGENTINA,100,02,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2007-01-02,2101,CAPITAL FEDERAL Nº 101,Ciudad Autónoma de Buenos Aires,Protocolo 21,2007,22,SEDAN 3 PTAS,044,FIAT,592,UNO FIRE 1242 MPI 8V,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1998,ARGENTINA,100,02,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1998-01-07,4008,CORDOBA Nº 04,Córdoba,Importado,1998,04,RURAL 5 PTAS,047,FORD,099,EXPLORER XLT,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1982,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2008-12-02,4008,CORDOBA Nº 04,Córdoba,Protocolo 21,2008,05,SEDAN 5 PTAS,044,FIAT,645,PALIO ELX 1.4 8V,1,Privado,Física,CÓRDOBA,CORDOBA,Masculino,1989,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2013-06-14,4016,JESUS MARIA Nº 1,Córdoba,Nacional,2013,22,FURGON,34,PEUGEOT,LJ,PARTNER CONFORT HDI 1.6,1,Privado,Física,LA GRANJA,CORDOBA,Masculino,1999,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2021-01-27,4017,JOVITA,Córdoba,Nacional,2021,99,AMBULANCIA,29,MERCEDES BENZ,GT,SPRINTER 316 CDI FURGON 3665,0,Oficial,Jurídica,JOVITA,CORDOBA,No aplica,1901,No aplica,100,14,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2022-10-11,4018,LABOULAYE,Córdoba,Nacional,2022,12,SEDAN 4 PUERTAS,37,RENAULT,3T,LOGAN PH2 INTENS 1.6,1,Privado,Física,LABOULAYE,CORDOBA,No identificado,1978,ARGENTINA,100,14,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2007-08-01,4023,MORTEROS,Córdoba,Protocolo 21,2007,22,SEDAN 3 PUERTAS,047,FORD,560,KA 1.6,1,Privado,Física,MORTEROS,CORDOBA,Masculino,1998,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2018-01-31,4025,POZO DEL MOLLE,Córdoba,Nacional,2018,22,FURGON,37,RENAULT,2Z,KANGOO PH3 CONFORT PACK 1.6 5 ASIENTOS 2P,1,Privado,Física,COLAZO,CORDOBA,Femenino,1976,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2017-05-24,4026,RIO CUARTO Nº 1,Córdoba,Protocolo 21,2017,05,SEDAN 5 PUERTAS,112,RENAULT,A07,NUEVO SANDERO STEPWAY DYNAMIQUE,1,Privado,Física,RÍO CUARTO,CORDOBA,Masculino,1963,ARGENTINA,100,14,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1992-01-07,4038,CORDOBA Nº 07,Córdoba,Nacional,1992,12,SEDAN 4 PTAS,37,RENAULT,57,RENAULT 9 TXE,1,Privado,Física,CORDOBA,CORDOBA,No identificado,1981,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2013-04-30,4041,CORDOBA Nº 09,Córdoba,Nacional,2013,22,FURGON,37,RENAULT,VW,KANGOO CONFORT 1.6 CD AA DA SVT 1PL (600KG),1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2006,No aplica,100,14,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2014-12-03,4053,CORDOBA Nº 13,Córdoba,Protocolo 21,2014,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1990,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2011-08-03,4056,CORDOBA Nº 15,Córdoba,Protocolo 21,2011,05,SEDAN 5 PUERTAS,027,CITROEN,188,XSARA PICASSO 1.6I 16V EXCLUSIVE,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1975,ARGENTINA,100,14,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2006-02-09,4059,CORDOBA Nº 16,Córdoba,Protocolo 21,2006,05,SEDAN 5 PTAS,044,FIAT,587,PALIO FIRE 1242 MPI 16V,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1980,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2009-01-09,4068,COSQUIN Nº 2,Córdoba,Nacional,2009,17,SEDAN 5 PTAS,07,CITROEN,69,C4 5P 2.0 HDI SX,1,Privado,Física,LA FALDA,CORDOBA,Femenino,1989,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2013-03-08,4068,COSQUIN Nº 2,Córdoba,Nacional,2013,12,SEDAN 4 PTAS,37,RENAULT,XS,SYMBOL AUTHENTIQUE 1,1,Privado,Física,COSQUIN,CORDOBA,Femenino,1978,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2021-06-30,4069,RIO CEBALLOS,Córdoba,Nacional,2021,20,PICK-UP,19,FORD,ZE,RANGER CS 4X2 XL 2.2L D,1,Privado,Física,RIO CEBALLOS,CORDOBA,Femenino,1979,ARGENTINA,100,14,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2010-09-15,4071,VILLA CARLOS PAZ Nº 2,Córdoba,Nacional,2010,18,SEDAN 3 PTAS,37,RENAULT,WN,CLIO 3 PTAS SL 1.2 GET UP,1,Privado,Física,SAN ANTONIO DE ARREDONDO,CORDOBA,Masculino,1958,ARGENTINA,100,14,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2011-11-11,4089,LA CALERA,Córdoba,Protocolo 21,2011,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1,Privado,Física,LA CALERA,CORDOBA,Masculino,2003,ARGENTINA,100,14,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2007-06-25,5002,CORRIENTES Nº 1,Corrientes,Protocolo 21,2007,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,CORRIENTES,CORRIENTES,Masculino,1986,ARGENTINA,100,18,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2018-11-20,5017,ITUZAINGO Nº 2,Corrientes,Protocolo 21,2018,04,RURAL 5 PUERTAS,151,JEEP,102,RENEGADE LONGITUDE 1.8L AT6 AUTOMATICO,1,Privado,Física,SAN CARLOS,CORRIENTES,Masculino,1958,ARGENTINA,100,18,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2011-10-11,6001,CHARATA,Chaco,Importado,2011,02,SEDAN 4 PTAS,136,VOLKSWAGEN,365,VOLKSWAGEN VENTO 2.5,1,Privado,Física,CHARATA,CHACO,Masculino,1987,ARGENTINA,100,22,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1993-04-12,7005,COMODORO RIVADAVIA Nº 2,Chubut,Nacional,1993,17,SIN ESPECIFICACION,19,FORD,40,ESCORT LX,1,Privado,Física,COMODORO RIVADAVIA*CHUBUT**,CHUBUT,No identificado,1962,No identificado,100,26,
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2016-10-17,7011,COMODORO RIVADAVIA Nº 4,Chubut,Nacional,2016,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,COMODORO RIVADAVIA,CHUBUT,Femenino,1996,ARGENTINA,100,26,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2005-02-25,7011,COMODORO RIVADAVIA Nº 4,Chubut,Protocolo 21,2005,05,SEDAN 5 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,COMODORO RIVADAVIA,CHUBUT,Masculino,1991,ARGENTINA,100,26,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2007-01-08,7014,COMODORO RIVADAVIA Nº 6,Chubut,Nacional,2007,18,SEDAN 3 PTAS,08,CHEVROLET,BF,CORSA CLASSIC 3P AA+DIR 1.6N,1,Privado,Física,RADA TILLY,CHUBUT,Femenino,1960,ARGENTINA,50,26,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1995-01-24,8005,CHAJARI,Entre Ríos,Nacional,1995,17,SEDAN 5 PTAS,19,FORD,41,ESCORT GHIA SX,1,Privado,Física,CHAJARI,ENTRE RIOS,No identificado,1992,ARGENTINA,100,30,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1992-09-22,8009,LA PAZ,Entre Ríos,Nacional,1992,12,SEDAN 4 PTAS,17,FIAT,61,DUNA SDL 1.3,1,Privado,Física,SANTA ELENA,ENTRE RIOS,Masculino,1968,ARGENTINA,100,30,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1983-09-29,8010,NOGOYA,Entre Ríos,Nacional,1983,12,SEDAN 4 PTAS,17,FIAT,49,SUPEURO 1.3,1,Privado,Física,NOGOYA,ENTRE RIOS,No identificado,1984,No identificado,100,30,
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1994-03-29,8011,PARANA Nº 1,Entre Ríos,Importado,1994,,AUTOMOVIL,,RENAULT,,R19 DRIVER 1.9D,1,Privado,Física,PARANA,ENTRE RIOS,No identificado,1957,ARGENTINA,100,30,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1995-01-04,8019,GUALEGUAYCHU Nº 2,Entre Ríos,Protocolo 21,1995,,SEDAN 4 PTAS,02,PEUGEOT,,405 GLD,1,Privado,Física,GUALEGUAYCHÚ,ENTRE RIOS,No identificado,1975,ARGENTINA,100,30,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2009-05-07,8019,GUALEGUAYCHU Nº 2,Entre Ríos,Protocolo 21,2009,02,SEDAN 4 PTAS,104,PEUGEOT,579,207 COMPACT XT 1.6 TIPTRONIC,1,Privado,Física,GUALEGUAYCHU,ENTRE RIOS,Masculino,1975,ARGENTINA,100,30,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2020-12-18,8030,COLON Nº 2,Entre Ríos,Protocolo 21,2020,05,SEDAN 5 PUERTAS,044,FIAT,849,MOBI 1.0 8V EASY,1,Privado,Física,COLON,ENTRE RIOS,Masculino,1965,ARGENTINA,100,30,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2016-06-03,9001,CLORINDA,Formosa,Nacional,2016,17,SEDAN 5 PUERTAS,34,PEUGEOT,NH,308 FELINE THP,1,Privado,Física,CLORINDA,FORMOSA,Masculino,1969,ARGENTINA,100,34,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2013-07-24,9005,FORMOSA Nº 3,Formosa,Importado,2013,05,SEDAN 5 PTAS,092,MERCEDES BENZ,A69,A200 BLUE EFFICIENCY,1,Privado,Física,FORMOSA,FORMOSA,Masculino,1989,ARGENTINA,100,34,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2024-05-13,11001,GENERAL ACHA,La Pampa,Protocolo 21,2024,82,PICK-UP CABINA DOBLE,044,FIAT,936,TORO VOLCANO 1.3T CD AT6 4X2,1,Privado,Física,UTRACAN,LA PAMPA,Masculino,1964,ARGENTINA,100,42,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2008-04-22,13002,MENDOZA Nº 02,Mendoza,Protocolo 21,2008,05,SEDAN 5 PTAS,136,VOLKSWAGEN,393,FOX 1.6 ROUTE,1,Privado,Física,DORREGO,MENDOZA,Masculino,1983,ARGENTINA,100,50,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2017-08-17,13002,MENDOZA Nº 02,Mendoza,Protocolo 21,2017,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,532,TAKE UP! 1.0 MPI,1,Privado,Física,MENDOZA,MENDOZA,Masculino,1988,ARGENTINA,100,50,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2012-12-26,13004,SAN RAFAEL Nº 1,Mendoza,Nacional,2012,22,FURGON,37,RENAULT,VD,KANGOO CONFORT 1.6 5A CD DA CA SVT,1,Privado,Física,CIUDAD,MENDOZA,Femenino,1989,ARGENTINA,100,50,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2008-11-11,13010,MENDOZA Nº 04,Mendoza,Protocolo 21,2008,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,211,GOLF 1.6,1,Privado,Física,1ª SECCIÓN PARQUE CENTRAL,MENDOZA,Masculino,1996,ARGENTINA,100,50,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2010-04-21,13011,MENDOZA Nº 05,Mendoza,Protocolo 21,2010,22,SEDAN 3 PTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,GODOY CRUZ,MENDOZA,Masculino,1983,ARGENTINA,100,50,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2012-10-23,13024,MENDOZA Nº 15,Mendoza,Protocolo 21,2012,05,SEDAN 5 PTAS,112,RENAULT,865,SANDERO GT LINE 1.6 16V,1,Privado,Física,5° SECCION RESIDENCIAL SUR,MENDOZA,Femenino,2006,ARGENTINA,100,50,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2014-01-03,13034,GODOY CRUZ,Mendoza,Protocolo 21,2014,05,SEDAN 5 PUERTAS,027,CITROEN,305,C3 PICASSO 1.6 VTI 115 TENDANCE,1,Privado,Física,EL ZAPALLAR,MENDOZA,Masculino,1998,ARGENTINA,100,50,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2005-10-05,13035,MENDOZA Nº 19,Mendoza,Protocolo 21,2005,13,FURGON,063,IVECO,119,DAILY 35.10,1,Privado,Física,VILLA NUEVA,MENDOZA,Masculino,1997,ARGENTINA,100,50,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2016-02-04,14004,POSADAS Nº 1,Misiones,Protocolo 21,2016,02,SEDAN 4 PUERTAS,130,TOYOTA,873,COROLLA XEI 1.8 CVT,1,Privado,Física,POSADAS,MISIONES,Masculino,1990,ARGENTINA,100,54,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2015-01-06,14007,POSADAS Nº 2,Misiones,Protocolo 21,2015,04,RURAL 5 PUERTAS,112,RENAULT,929,DUSTER CONFORT 1.6 4X2 ABS,1,Privado,Física,POSADAS,MISIONES,Masculino,2001,ARGENTINA,50,54,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2015-06-11,15006,NEUQUEN Nº 3,Neuquén,Nacional,2015,17,SEDAN 5 PUERTAS,19,FORD,XC,FOCUS 5P 2.0L N MT SE,1,Privado,Física,NEUQUEN,NEUQUEN,No identificado,1975,ARGENTINA,100,58,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2013-12-16,15007,NEUQUEN Nº 4,Neuquén,Nacional,2013,20,PICK-UP,68,TOYOTA,78,HILUX 4X4 C/D DX PACK ELECTRICO 2.5 TDI,1,Privado,Jurídica,NEUQUEN,NEUQUEN,No aplica,1993,No aplica,100,58,
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2012-06-08,15007,NEUQUEN Nº 4,Neuquén,Nacional,2012,20,PICK-UP,68,TOYOTA,51,HILUX 4X4 CABINA DOBLE DX PACK 2.5 TDI,1,Privado,Jurídica,NEUQUEN,NEUQUEN,No aplica,1993,No aplica,100,58,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2015-08-24,15009,CHOS MALAL,Neuquén,Protocolo 21,2015,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1,Privado,Física,RINCON DE LOS SAUCES,NEUQUEN,No identificado,1988,ARGENTINA,100,58,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2008-06-09,15010,PLOTTIER Nº 1,Neuquén,Protocolo 21,2008,02,SEDAN 4 PTAS,130,TOYOTA,702,COROLLA XLI 1.8 M/T,1,Privado,Física,PIEDRA DEL AGUILA,NEUQUEN,Masculino,1972,ARGENTINA,100,58,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2009-04-23,16005,RIO COLORADO,Río Negro,Nacional,2009,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,LZ,SURAN 90E,1,Privado,Física,RIO COLORADO,RIO NEGRO,Masculino,1983,ARGENTINA,100,62,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1989-08-25,16005,RIO COLORADO,Río Negro,Nacional,1989,12,SEDAN 4 PUERTAS,37,RENAULT,07,12 TL,1,Privado,Física,RIO COLORADO,RIO NEGRO,Masculino,1988,ARGENTINA,100,62,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2012-01-17,16013,CIPOLLETTI Nº 2,Río Negro,Protocolo 21,2012,05,SEDAN 5 PTAS,024,CHEVROLET,547,CELTA 1.4 LT,1,Privado,Física,CIPOLLETTI,RIO NEGRO,Masculino,2003,ARGENTINA,100,62,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2009-01-19,16014,SAN CARLOS DE BARILOCHE Nº 3,Río Negro,Nacional,2009,20,PICK-UP,19,FORD,ST,RANGER DC 4X4 XLT 3.0L D,1,Privado,Física,S.C. DE BARILOCHE,RIO NEGRO,No identificado,1980,ARGENTINA,100,62,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2010-05-21,16015,VIEDMA Nº 2,Río Negro,Protocolo 21,2010,05,SEDAN 5 PTAS,112,RENAULT,676,SANDERO 1.6 8V PACK,1,Privado,Jurídica,VIEDMA,RIO NEGRO,No aplica,1992,No aplica,100,62,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2014-03-27,16016,ALLEN,Río Negro,Nacional,2014,12,SEDAN 4 PUERTAS,19,FORD,XK,FOCUS 4P 2.0L N MT TITANIUM,1,Privado,Física,ALLEN,RIO NEGRO,Masculino,1974,CHILE,100,62,208
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2017-01-30,17005,SAN MARTIN (TARTAGAL),Salta,Nacional,2017,17,SEDAN 5 PUERTAS,34,PEUGEOT,NG,308 ALLURE 1.6,1,Privado,Física,GENERAL MOSCONI,SALTA,Masculino,1983,ARGENTINA,100,66,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2018-12-13,17008,SALTA Nº 4,Salta,Importado,2018,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,634,TIGUAN 1.4 TSI DSG,1,Privado,Física,B° SIVERO - CERRILLOS,SALTA,Femenino,1981,ARGENTINA,50,66,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2006-01-19,17009,SALTA Nº 5,Salta,Nacional,2006,12,SEDAN 4 PTAS,53,VOLKSWAGEN,JT,POLO CLASSIC 1.9 L SD 31A,1,Privado,Física,SALTA,SALTA,Masculino,1993,ARGENTINA,100,66,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,2020-01-17,17011,SALTA Nº 7,Salta,Protocolo 21,2020,02,SEDAN 4 PUERTAS,024,CHEVROLET,614,PRISMA 1.4 N LT,1,Privado,Jurídica,EL BORDO,SALTA,No aplica,2017,No aplica,100,66,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2016-10-04,20002,RIO GALLEGOS Nº 1,Santa Cruz,Protocolo 21,2016,05,SEDAN 5 PUERTAS,112,RENAULT,A41,NUEVO SANDERO GT LINE,1,Privado,Física,RIO GALLEGOS,SANTA CRUZ,Femenino,1981,ARGENTINA,100,78,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-18,2008-09-11,20007,PICO TRUNCADO,Santa Cruz,Nacional,2008,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,PICO TRUNCADO,SANTA CRUZ,Masculino,2000,ARGENTINA,100,78,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-18,1992-01-08,20008,RIO GALLEGOS Nº 2,Santa Cruz,Nacional,1992,12,SEDAN 4 PTAS,37,RENAULT,78,RENAULT 12 TL,1,Privado,Física,RIO GALLEGOS,SANTA CRUZ,No identificado,1967,No identificado,100,78,
